circuit_section_id,circuit_id,line_situation,voltage,circuit_section_name_normalized,circuit_name_normalized,candidate_labels,candidate_bases,match_status,appendix_indices,appendix_node_labels,appendix_base_labels,gsp_candidates,resolution_notes
113334451_127009561,113334451.0,UNDERGROUND,33000.0,BLACKBURN MEADOWS B 5578 - BLACKBURN MEADOWS 33/11KV 2492,BLACKBURN MEADOWS B 5578 (BLACKBURN MDS 33/11KV TX1 A) - BLACKBURN MEADOWS 33/11KV 2492,"[""BLACKBURN MEADOWS B"", ""BLACKBURN MEADOWS"", ""BLACKBURN MDS"", ""TX1 A""]","[""BLACKBURN MEADOWS B"", ""BLACKBURN MEADOWS"", ""BLACKBURN MDS"", ""TX1 A""]",ambiguous,"[926, 927]",[],"[""BLACKBURN MDS"", ""TX1 A"", ""BLACKBURN MEADOWS B"", ""BLACKBURN MEADOWS""]","[""West Melton / Thorpe Marsh""]",Multiple Appendix rows share the same base pair
113334457_127015557,113334457.509,UNDERGROUND,33000.0,WINCOBANK GSP 5394 - TINSLEY PARK ROAD 619,WINCOBANK GSP 5394 (TINSLEY PARK 1 A) - TINSLEY PARK ROAD 619,"[""WINCOBANK GSP"", ""TINSLEY PARK ROAD"", ""TINSLEY PARK A""]","[""WINCOBANK GSP"", ""TINSLEY PARK ROAD"", ""TINSLEY PARK A""]",unmatched,[],[],"[""TINSLEY PARK ROAD"", ""WINCOBANK GSP"", ""TINSLEY PARK A""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""Thurcroft"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113334458_122947938,113334458.512,UNDERGROUND,33000.0,WINCOBANK GSP 5394 - 122947938,WINCOBANK GSP 5394 (BLACKBURN VALLEY 2 A) - 122947938,"[""WINCOBANK GSP"", ""BLACKBURN VALLEY A""]","[""WINCOBANK GSP"", ""BLACKBURN VALLEY A""]",unmatched,[],[],"[""WINCOBANK GSP"", ""BLACKBURN VALLEY A""]","[""Creyke Beck"", ""Ferrybridge A"", ""Norton Lees"", ""Skelton Grange"", ""Stella North"", ""Stella South"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113334459_127010535,113334459.513,UNDERGROUND,33000.0,WINCOBANK GSP 5394 - WAVERLEY BUSINESS PARK 46495,WINCOBANK GSP 5394 (EX JESSOPS 2 A) - WAVERLEY BUSINESS PARK 46495,"[""WINCOBANK GSP"", ""WAVERLEY BUSINESS"", ""EX JESSOPS A""]","[""WINCOBANK GSP"", ""WAVERLEY BUSINESS"", ""EX JESSOPS A""]",unmatched,[],[],"[""EX JESSOPS A"", ""WINCOBANK GSP"", ""WAVERLEY BUSINESS""]","[""Creyke Beck"", ""Ferrybridge A"", ""Skelton Grange"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113334607_113335514,113334607.0,UNDERGROUND,33000.0,STEVENSON ROAD 3894 - NEWHALL ROAD 212,STEVENSON ROAD 3894 (NEWHALL ROAD 33KV A) - NEWHALL ROAD 212,"[""STEVENSON ROAD"", ""NEWHALL ROAD"", ""NEWHALL ROAD A""]","[""STEVENSON ROAD"", ""NEWHALL ROAD"", ""NEWHALL ROAD A""]",matched,[858],"[""NEWHALL ROAD TRANSFORMER 1"", ""STEVENSON ROAD TRANSFORMER 1""]","[""NEWHALL ROAD A"", ""STEVENSON ROAD"", ""NEWHALL ROAD""]","[""Pitsmoor 3/4""]",Unique base pair match
113334609_113335411,113334609.0,UNDERGROUND,33000.0,STEVENSON ROAD 3894 - PITSMOOR GSP 3/4 S/BOARD 3986,STEVENSON ROAD 3894 (PITSMOOR GSP 11KV A) - PITSMOOR GSP 3/4 S/BOARD 3986,"[""STEVENSON ROAD"", ""PITSMOOR GSP"", ""S"", ""BOARD"", ""PITSMOOR GSP A""]","[""STEVENSON ROAD"", ""PITSMOOR GSP"", ""S"", ""BOARD"", ""PITSMOOR GSP A""]",matched,[1415],"[""PITSMOOR SGT3"", ""PITSMOOR SGT2""]","[""BOARD"", ""PITSMOOR GSP A"", ""PITSMOOR GSP"", ""STEVENSON ROAD"", ""S"", ""PITSMOOR SGT3"", ""PITSMOOR SGT2""]","[""Pitsmoor 1/2""]",Unique base pair match
113334758_122148793,113334758.505,UNDERGROUND,33000.0,TEMPLEBOROUGH GSP 2568 - 122148793 TEED,TEMPLEBOROUGH GSP 2568 (FULLERTON RD NO 1 A) - FULLERTON ROAD 33/11KV 5284 TEED,"[""TEMPLEBOROUGH GSP"", ""FULLERTON RD A"", ""FULLERTON ROAD""]","[""TEMPLEBOROUGH GSP"", ""FULLERTON RD A"", ""FULLERTON ROAD""]",unmatched,[],[],"[""FULLERTON RD A"", ""TEMPLEBOROUGH GSP"", ""FULLERTON ROAD""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""Thurcroft"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113334885_122148796,113334885.51,UNDERGROUND,33000.0,TEMPLEBOROUGH GSP 2568 - 122148796 TEED,TEMPLEBOROUGH GSP 2568 (FULLERTON RD NO 2 A) - FULLERTON ROAD 33/11KV 5284 TEED,"[""TEMPLEBOROUGH GSP"", ""FULLERTON RD A"", ""FULLERTON ROAD""]","[""TEMPLEBOROUGH GSP"", ""FULLERTON RD A"", ""FULLERTON ROAD""]",unmatched,[],[],"[""FULLERTON RD A"", ""TEMPLEBOROUGH GSP"", ""FULLERTON ROAD""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""Thurcroft"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113334938_170357509,113334938.515,DUCTED,33000.0,WINCOBANK GSP 5394 - TEMPLEBOROUGH BIOMASS 55990,WINCOBANK GSP 5394 (HADFIELDS 2 A) - TEMPLEBOROUGH BIOMASS 55990,"[""WINCOBANK GSP"", ""TEMPLEBOROUGH BIOMASS"", ""HADFIELDS A""]","[""WINCOBANK GSP"", ""TEMPLEBOROUGH BIOMASS"", ""HADFIELDS A""]",unmatched,[],[],"[""HADFIELDS A"", ""WINCOBANK GSP"", ""TEMPLEBOROUGH BIOMASS""]","[""Blyth 66kV"", ""Creyke Beck"", ""Ferrybridge A"", ""Keadby"", ""Saltend North"", ""Skelton Grange"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113334938_170357509,113334938.515,UNDERGROUND,33000.0,WINCOBANK GSP 5394 - TEMPLEBOROUGH BIOMASS 55990,WINCOBANK GSP 5394 (HADFIELDS 2 A) - TEMPLEBOROUGH BIOMASS 55990,"[""WINCOBANK GSP"", ""TEMPLEBOROUGH BIOMASS"", ""HADFIELDS A""]","[""WINCOBANK GSP"", ""TEMPLEBOROUGH BIOMASS"", ""HADFIELDS A""]",unmatched,[],[],"[""HADFIELDS A"", ""WINCOBANK GSP"", ""TEMPLEBOROUGH BIOMASS""]","[""Blyth 66kV"", ""Creyke Beck"", ""Ferrybridge A"", ""Keadby"", ""Saltend North"", ""Skelton Grange"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113335391_127013286,113335391.516,UNDERGROUND,33000.0,PITSMOOR GSP 3/4 S/BOARD 3986 - BARNSLEY ROAD 48566,PITSMOOR GSP 3/4 S/BOARD 3986 (BARNSLEY RD 1) - BARNSLEY ROAD 48566,"[""PITSMOOR GSP"", ""S"", ""BOARD"", ""BARNSLEY"", ""BARNSLEY RD""]","[""PITSMOOR GSP"", ""S"", ""BOARD"", ""BARNSLEY"", ""BARNSLEY RD""]",ambiguous,"[859, 1414]",[],"[""BOARD"", ""PITSMOOR SGT4"", ""PITSMOOR GSP"", ""BARNSLEY"", ""S"", ""PITSMOOR SGT3"", ""BARNSLEY ROAD"", ""BARNSLEY RD""]","[""Pitsmoor 1/2""]",Multiple Appendix rows share the same base pair
113335392_127013287,113335392.502,UNDERGROUND,33000.0,PITSMOOR GSP 3/4 S/BOARD 3986 - BARNSLEY ROAD 48566,PITSMOOR GSP 3/4 S/BOARD 3986 (BARNSLEY RD 2) - BARNSLEY ROAD 48566,"[""PITSMOOR GSP"", ""S"", ""BOARD"", ""BARNSLEY"", ""BARNSLEY RD""]","[""PITSMOOR GSP"", ""S"", ""BOARD"", ""BARNSLEY"", ""BARNSLEY RD""]",ambiguous,"[859, 1414]",[],"[""BOARD"", ""PITSMOOR SGT4"", ""PITSMOOR GSP"", ""BARNSLEY"", ""S"", ""PITSMOOR SGT3"", ""BARNSLEY ROAD"", ""BARNSLEY RD""]","[""Pitsmoor 1/2""]",Multiple Appendix rows share the same base pair
113335409_127010047,113335409.51,UNDERGROUND,33000.0,PITSMOOR GSP 3/4 S/BOARD 3986 - BELLHOUSE ROAD 3569,PITSMOOR GSP 3/4 S/BOARD 3986 (BELLHOUSE ROAD NO1 A) - BELLHOUSE ROAD 3569,"[""PITSMOOR GSP"", ""S"", ""BOARD"", ""BELLHOUSE ROAD"", ""BELLHOUSE ROAD NO1 A""]","[""PITSMOOR GSP"", ""S"", ""BOARD"", ""BELLHOUSE ROAD"", ""BELLHOUSE ROAD NO1 A""]",unmatched,[],[],"[""BOARD"", ""PITSMOOR GSP"", ""BELLHOUSE ROAD"", ""BELLHOUSE ROAD NO1 A"", ""S""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113335410_127012189,113335410.508,UNDERGROUND,33000.0,PITSMOOR GSP 3/4 S/BOARD 3986 - NEWHALL ROAD 212,PITSMOOR GSP 3/4 S/BOARD 3986 (NEWHALL RD NO2 A) - NEWHALL ROAD 212,"[""PITSMOOR GSP"", ""S"", ""BOARD"", ""NEWHALL ROAD"", ""NEWHALL RD NO2 A""]","[""PITSMOOR GSP"", ""S"", ""BOARD"", ""NEWHALL ROAD"", ""NEWHALL RD NO2 A""]",ambiguous,"[229, 857]",[],"[""NEWHALL ROAD"", ""BOARD"", ""PITSMOOR SGT4"", ""PITSMOOR GSP"", ""S"", ""NEWHALL RD NO2 A"", ""PITSMOOR SGT3""]","[""Pitsmoor 3/4""]",Multiple Appendix rows share the same base pair
113335413_127010048,113335413.504,UNDERGROUND,33000.0,PITSMOOR GSP 3/4 S/BOARD 3986 - BELLHOUSE ROAD 3569,PITSMOOR GSP 3/4 S/BOARD 3986 (BELLHOUSE RD NO2 A) - BELLHOUSE ROAD 3569,"[""PITSMOOR GSP"", ""S"", ""BOARD"", ""BELLHOUSE ROAD"", ""BELLHOUSE RD NO2 A""]","[""PITSMOOR GSP"", ""S"", ""BOARD"", ""BELLHOUSE ROAD"", ""BELLHOUSE RD NO2 A""]",ambiguous,"[856, 860]",[],"[""BOARD"", ""PITSMOOR SGT4"", ""PITSMOOR GSP"", ""BELLHOUSE ROAD"", ""S"", ""BELLHOUSE RD NO2 A"", ""PITSMOOR SGT3""]","[""Pitsmoor 1/2"", ""Pitsmoor 3/4""]",Multiple Appendix rows share the same base pair
113335414_176058811,113335414.503,UNDERGROUND,33000.0,PITSMOOR GSP 3/4 S/BOARD 3986 - STANLEY STREET 195,PITSMOOR GSP 3/4 S/BOARD 3986 (STANLEY ST NO2 A) - STANLEY STREET 195,"[""PITSMOOR GSP"", ""S"", ""BOARD"", ""STANLEY STREET"", ""STANLEY ST NO2 A""]","[""PITSMOOR GSP"", ""S"", ""BOARD"", ""STANLEY STREET"", ""STANLEY ST NO2 A""]",unmatched,[],[],"[""BOARD"", ""STANLEY ST NO2 A"", ""PITSMOOR GSP"", ""S"", ""STANLEY STREET""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""South Shields"", ""Stella North"", ""Tynemouth"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113335514_113335408,113335514.502,UNDERGROUND,33000.0,NEWHALL ROAD 212 - PITSMOOR GSP 3/4 S/BOARD 3986,NEWHALL ROAD 212 (STEVENSON ROAD A) - PITSMOOR GSP 3/4 S/BOARD 3986,"[""NEWHALL ROAD"", ""PITSMOOR GSP"", ""S"", ""BOARD"", ""STEVENSON ROAD A""]","[""NEWHALL ROAD"", ""PITSMOOR GSP"", ""S"", ""BOARD"", ""STEVENSON ROAD A""]",unmatched,[],[],"[""NEWHALL ROAD"", ""BOARD"", ""PITSMOOR GSP"", ""STEVENSON ROAD A"", ""S""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113335524_176058810,113335524.514,UNDERGROUND,33000.0,PITSMOOR GSP 3/4 S/BOARD 3986 - STANLEY STREET 195,PITSMOOR GSP 3/4 S/BOARD 3986 (STANLEY STREET NO1 A) - STANLEY STREET 195,"[""PITSMOOR GSP"", ""S"", ""BOARD"", ""STANLEY STREET"", ""STANLEY STREET NO1 A""]","[""PITSMOOR GSP"", ""S"", ""BOARD"", ""STANLEY STREET"", ""STANLEY STREET NO1 A""]",unmatched,[],[],"[""BOARD"", ""PITSMOOR GSP"", ""S"", ""STANLEY STREET NO1 A"", ""STANLEY STREET""]","[""Blyth 66kV"", ""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""South Shields"", ""Stella North"", ""Tynemouth"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113335926_127012338,113335926.0,UNDERGROUND,33000.0,ATTERCLIFFE 1365 - SHIRLAND LANE 3009,ATTERCLIFFE 1365 (SHIRLAND LANE 1) - SHIRLAND LANE 3009,"[""ATTERCLIFFE"", ""SHIRLAND LANE""]","[""ATTERCLIFFE"", ""SHIRLAND LANE""]",ambiguous,"[357, 950]",[],"[""ATTERCLIFFE"", ""SHIRLAND LANE""]","[""West Melton / Thorpe Marsh""]",Multiple Appendix rows share the same base pair
113335931_127012337,113335931.0,UNDERGROUND,33000.0,ATTERCLIFFE 1365 - SHIRLAND LANE 3009,ATTERCLIFFE 1365 (SHIRLAND LANE 2) - SHIRLAND LANE 3009,"[""ATTERCLIFFE"", ""SHIRLAND LANE""]","[""ATTERCLIFFE"", ""SHIRLAND LANE""]",ambiguous,"[357, 950]",[],"[""ATTERCLIFFE"", ""SHIRLAND LANE""]","[""West Melton / Thorpe Marsh""]",Multiple Appendix rows share the same base pair
113335932_127013638,113335932.0,UNDERGROUND,33000.0,ATTERCLIFFE 1365 - STOKE STREET 629,ATTERCLIFFE 1365 (STOKE STREET 1) - STOKE STREET 629,"[""ATTERCLIFFE"", ""STOKE STREET""]","[""ATTERCLIFFE"", ""STOKE STREET""]",ambiguous,"[951, 952]",[],"[""ATTERCLIFFE"", ""STOKE STREET""]","[""West Melton / Thorpe Marsh""]",Multiple Appendix rows share the same base pair
113335933_127013637,113335933.0,UNDERGROUND,33000.0,ATTERCLIFFE 1365 - STOKE STREET 629,ATTERCLIFFE 1365 (STOKE STREET) - STOKE STREET 629,"[""ATTERCLIFFE"", ""STOKE STREET""]","[""ATTERCLIFFE"", ""STOKE STREET""]",ambiguous,"[951, 952]",[],"[""ATTERCLIFFE"", ""STOKE STREET""]","[""West Melton / Thorpe Marsh""]",Multiple Appendix rows share the same base pair
113335938_127016167,113335938.0,UNDERGROUND,33000.0,ATTERCLIFFE 1365 - MANSFIELD ROAD 3059,ATTERCLIFFE 1365 (MANSFIELD ROAD 2) - MANSFIELD ROAD 3059,"[""ATTERCLIFFE"", ""MANSFIELD ROAD""]","[""ATTERCLIFFE"", ""MANSFIELD ROAD""]",matched,[352],"[""MANSFIELD ROAD TRANSFORMER 2"", ""ATTERCLIFFE TRANSFORMER 2""]","[""ATTERCLIFFE"", ""MANSFIELD ROAD""]","[""Sheffield City""]",Unique base pair match
113335938_127016167,113335938.0,DUCTED,33000.0,ATTERCLIFFE 1365 - MANSFIELD ROAD 3059,ATTERCLIFFE 1365 (MANSFIELD ROAD 2) - MANSFIELD ROAD 3059,"[""ATTERCLIFFE"", ""MANSFIELD ROAD""]","[""ATTERCLIFFE"", ""MANSFIELD ROAD""]",matched,[352],"[""MANSFIELD ROAD TRANSFORMER 2"", ""ATTERCLIFFE TRANSFORMER 2""]","[""ATTERCLIFFE"", ""MANSFIELD ROAD""]","[""Sheffield City""]",Unique base pair match
113335987_113333884,113335987.0,UNDERGROUND,33000.0,ATTERCLIFFE 1365 - DARNALL 63,ATTERCLIFFE 1365 (DARNALL 2) - DARNALL 63,"[""ATTERCLIFFE"", ""DARNALL""]","[""ATTERCLIFFE"", ""DARNALL""]",ambiguous,"[334, 335]",[],"[""ATTERCLIFFE"", ""DARNALL""]","[""West Melton / Thorpe Marsh""]",Multiple Appendix rows share the same base pair
113335990_113327659,113335990.0,UNDERGROUND,33000.0,ATTERCLIFFE 1365 - BERNARD ROAD 47610,ATTERCLIFFE 1365 (BERNARD ROAD) - BERNARD ROAD 47610,"[""ATTERCLIFFE"", ""BERNARD"", ""BERNARD ROAD""]","[""ATTERCLIFFE"", ""BERNARD"", ""BERNARD ROAD""]",matched,[922],"[""BERNARD ROAD GENERATION"", ""ATTERCLIFFE TRANSFORMER 2""]","[""ATTERCLIFFE"", ""BERNARD"", ""BERNARD ROAD"", ""BERNARD ROAD GENERATION""]","[""West Melton / Thorpe Marsh""]",Unique base pair match
113337508_124415196,113337508.1,OVERHEAD,33000.0,FOXBY LANE 40 - 124415196 TEED,FOXBY LANE 40 (ON POLE G1216/7A8685A) - LEA ROAD 43 TEED,"[""FOXBY LANE"", ""ON POLE G1216"", ""7A8685A"", ""LEA ROAD""]","[""FOXBY LANE"", ""ON POLE G1216"", ""7A8685A"", ""LEA ROAD""]",unmatched,[],[],"[""7A8685A"", ""ON POLE G1216"", ""LEA ROAD"", ""FOXBY LANE""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Poppleton"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""Thurcroft"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113337724_125715165,113337724.0,UNDERGROUND,66000.0,TICKHILL ROAD 66/11KV 1059 - 125715165 TEED,TICKHILL ROAD 66/11KV 1059 (WEST END LANE 308) - WEST END LANE 45059 TEED,"[""TICKHILL ROAD"", ""WEST END LANE"", ""WEST END""]","[""TICKHILL ROAD"", ""WEST END LANE"", ""WEST END""]",unmatched,[],[],"[""WEST END LANE"", ""WEST END"", ""TICKHILL ROAD""]","[""Blyth 66kV"", ""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Knaresborough"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Poppleton"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""Stella South"", ""Thurcroft"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113338135_123904185,113338135.0,UNDERGROUND,33000.0,BLYTON 36 - 123904185 TEED,BLYTON 36 (HARPSWELL) - HARPSWELL 44 TEED,"[""BLYTON"", ""HARPSWELL""]","[""BLYTON"", ""HARPSWELL""]",matched,[249],"[""BLYTON TRANSFORMER 1"", ""HARPSWELL TRANSFORMER 1""]","[""BLYTON"", ""HARPSWELL""]","[""Keadby""]",Unique base pair match
113338189_126282882,113338189.601,UNDERGROUND,66000.0,TICKHILL ROAD 66/11KV 1059 - 126282882 TEED,TICKHILL ROAD 66/11KV 1059 (HARWORTH NO.1) - HARWORTH 1286 TEED,"[""TICKHILL ROAD"", ""HARWORTH NO.1"", ""HARWORTH""]","[""TICKHILL ROAD"", ""HARWORTH NO."", ""HARWORTH""]",unmatched,[],[],"[""HARWORTH NO."", ""TICKHILL ROAD"", ""HARWORTH""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""Thurcroft"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113338195_126282175,113338195.611,UNDERGROUND,66000.0,TICKHILL ROAD 66/11KV 1059 - 126282175 TEED,TICKHILL ROAD 66/11KV 1059 (HARWORTH NO.2) - 126035158 TEED,"[""TICKHILL ROAD"", ""HARWORTH NO.2""]","[""TICKHILL ROAD"", ""HARWORTH NO.""]",unmatched,[],[],"[""HARWORTH NO."", ""TICKHILL ROAD""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""Thurcroft"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113338244_126281488,113338244.607,UNDERGROUND,66000.0,MALTBY COLLIERY 66/11KV 6220 - 126281488 TEED,MALTBY COLLIERY 66/11KV 6220 (TICKHILL ROAD 66KV A) - 126282856 TEED,"[""MALTBY COLLIERY"", ""TICKHILL ROAD A""]","[""MALTBY COLLIERY"", ""TICKHILL ROAD A""]",unmatched,[],[],"[""MALTBY COLLIERY"", ""TICKHILL ROAD A""]","[""Bradford West"", ""Camblesforth"", ""Creyke Beck"", ""Drax"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Hartmoor"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Norton Lees"", ""Osbaldwick"", ""Pitsmoor 1/2"", ""Pitsmoor 3/4"", ""Saltend North"", ""Sheffield City"", ""Skelton Grange"", ""Stella North"", ""Thurcroft"", ""West Boldon"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
113339007_123021299,113339007.1,UNDERGROUND,66000.0,THURCROFT GSP 3147 - 123021299 TEED,THURCROFT GSP 3147 (HACKENTHORPE 2460) - HACKENTHORPE 2460 TEED,"[""THURCROFT GSP"", ""HACKENTHORPE""]","[""THURCROFT GSP"", ""HACKENTHORPE""]",unmatched,[],[],"[""HACKENTHORPE"", ""THURCROFT GSP""]","[""Skelton Grange"", ""Thurcroft"", ""West Melton Section 3""]",No base-pair match; review suggested GSPs
113339009_113340605,113339009.1,OVERHEAD,66000.0,THURCROFT GSP 3147 - NEW ORCHARD LANE 5189,THURCROFT GSP 3147 (NEW ORCHARD LANE 2) - NEW ORCHARD LANE 5189,"[""THURCROFT GSP"", ""NEW ORCHARD LANE""]","[""THURCROFT GSP"", ""NEW ORCHARD LANE""]",unmatched,[],[],"[""NEW ORCHARD LANE"", ""THURCROFT GSP""]","[""Bradford West"", ""Creyke Beck"", ""Elland"", ""Ferrybridge A"", ""Ferrybridge B"", ""Grimsby West"", ""Jordanthorpe"", ""Keadby"", ""Kirkstall B"", ""Neepsend"", ""Norton"", ""Osbaldwick"", ""Poppleton"", ""Saltend North"", ""Skelton Grange"", ""Thurcroft"", ""West Melton / Thorpe Marsh"", ""West Melton Section 3"", ""Wincobank""]",No base-pair match; review suggested GSPs
